id,url_id,user_id,event_type,timestamp,details
217,217,98,created,2025-03-23 08:19:28,"{""short_code"":""PersmN"",""original_url"":""https://hackstack.io/forest/pioneer/217""}"
218,218,18,created,2025-12-06 13:40:06,"{""short_code"":""8uXVCE"",""original_url"":""https://seeded.app/tidy/orbit/218""}"
219,219,153,created,2025-11-20 21:06:51,"{""short_code"":""sxDXNE"",""original_url"":""https://example.com/warm/signal/219""}"
220,220,142,created,2025-09-07 03:16:37,"{""short_code"":""oc8gTS"",""original_url"":""https://seeded.app/mellow/orbit/220""}"
221,221,99,created,2025-11-24 23:29:35,"{""short_code"":""MsCAJT"",""original_url"":""https://relay.cloud/clear/delta/221""}"
222,222,78,created,2025-10-18 20:17:59,"{""short_code"":""eFfsOG"",""original_url"":""https://example.com/silver/engine/222""}"
223,223,211,created,2025-08-14 03:53:56,"{""short_code"":""1j70MW"",""original_url"":""https://opswise.net/forest/zenith/223""}"
224,224,339,created,2025-12-14 11:53:47,"{""short_code"":""H3dUEi"",""original_url"":""https://hackstack.io/young/anchor/224""}"
225,225,351,created,2025-01-13 23:40:37,"{""short_code"":""TgaZNB"",""original_url"":""https://hackstack.io/calm/lagoon/225""}"
226,226,271,created,2026-01-16 03:42:18,"{""short_code"":""XZzAcy"",""original_url"":""https://opswise.net/ivory/canyon/226""}"
227,227,58,created,2025-02-12 19:16:39,"{""short_code"":""Ft2XrU"",""original_url"":""https://relay.cloud/clear/island/227""}"
228,228,342,created,2025-05-04 13:09:02,"{""short_code"":""WsatUA"",""original_url"":""https://opswise.net/vivid/signal/228""}"
229,229,150,created,2025-06-25 22:33:11,"{""short_code"":""wEcVpU"",""original_url"":""https://example.com/mellow/quartz/229""}"
230,230,4,created,2025-07-26 02:48:45,"{""short_code"":""gSStSp"",""original_url"":""https://opswise.net/young/island/230""}"
231,231,68,created,2025-09-04 21:31:43,"{""short_code"":""kjcrPh"",""original_url"":""https://hackstack.io/harbor/uplink/231""}"
232,232,65,created,2025-05-28 19:06:13,"{""short_code"":""89b1fZ"",""original_url"":""https://acme.dev/silver/canyon/232""}"
233,233,110,created,2025-06-18 04:51:47,"{""short_code"":""RKbVUr"",""original_url"":""https://hackstack.io/young/orbit/233""}"
234,234,107,created,2026-01-27 11:23:51,"{""short_code"":""rP0wXB"",""original_url"":""https://example.com/proud/anchor/234""}"
235,235,93,created,2025-06-26 12:08:17,"{""short_code"":""Bx9jS3"",""original_url"":""https://example.com/brisk/uplink/235""}"
236,236,230,created,2025-11-02 03:37:39,"{""short_code"":""7cZCUp"",""original_url"":""https://acme.dev/silver/yard/236""}"
237,237,388,created,2026-01-06 10:46:41,"{""short_code"":""9zJKmu"",""original_url"":""https://example.com/young/meadow/237""}"
238,238,184,created,2025-07-15 17:59:14,"{""short_code"":""wieve7"",""original_url"":""https://acme.dev/dawn/network/238""}"
239,239,103,created,2025-07-23 20:40:25,"{""short_code"":""yUDwzL"",""original_url"":""https://acme.dev/urban/river/239""}"
240,240,72,created,2025-08-18 08:31:52,"{""short_code"":""0TNJrX"",""original_url"":""https://opswise.net/proud/window/240""}"
241,241,283,created,2025-02-01 21:09:09,"{""short_code"":""uQsiw4"",""original_url"":""https://example.com/amber/orbit/241""}"
242,242,207,created,2026-01-31 07:36:29,"{""short_code"":""cpeWp0"",""original_url"":""https://hackstack.io/lively/zenith/242""}"
243,243,19,created,2025-03-11 12:28:35,"{""short_code"":""JEfFU0"",""original_url"":""https://example.com/ember/engine/243""}"
244,244,295,created,2025-08-31 08:31:39,"{""short_code"":""Z0wsD9"",""original_url"":""https://example.com/calm/yard/244""}"
245,245,80,created,2025-12-06 15:03:49,"{""short_code"":""dG8ICq"",""original_url"":""https://seeded.app/harbor/beacon/245""}"
246,246,339,created,2025-06-03 06:25:39,"{""short_code"":""nwzfkC"",""original_url"":""https://opswise.net/harbor/valley/246""}"
247,247,50,created,2025-07-05 00:11:07,"{""short_code"":""rVYJiZ"",""original_url"":""https://opswise.net/jade/signal/247""}"
248,248,223,created,2025-02-23 04:25:18,"{""short_code"":""S3fyfO"",""original_url"":""https://relay.cloud/calm/trail/248""}"
249,249,273,created,2025-07-25 14:54:47,"{""short_code"":""61xQ32"",""original_url"":""https://example.com/clear/signal/249""}"
250,250,234,created,2025-09-25 17:35:18,"{""short_code"":""qJpOtk"",""original_url"":""https://seeded.app/keen/signal/250""}"
251,251,209,created,2025-09-11 18:55:56,"{""short_code"":""ELbhBN"",""original_url"":""https://seeded.app/amber/meadow/251""}"
252,252,126,created,2025-02-01 22:52:56,"{""short_code"":""uNkTVi"",""original_url"":""https://acme.dev/urban/network/252""}"
253,253,236,created,2025-12-04 08:27:35,"{""short_code"":""pP6FAh"",""original_url"":""https://relay.cloud/tidy/uplink/253""}"
254,254,160,created,2025-01-29 18:51:54,"{""short_code"":""jdgXAX"",""original_url"":""https://hackstack.io/gold/zenith/254""}"
255,255,379,created,2025-02-10 11:34:57,"{""short_code"":""323n14"",""original_url"":""https://opswise.net/calm/harvest/255""}"
256,256,138,created,2025-09-13 05:41:04,"{""short_code"":""ZJwBRd"",""original_url"":""https://hackstack.io/warm/garden/256""}"
257,257,398,created,2025-12-25 16:50:51,"{""short_code"":""RJpzPp"",""original_url"":""https://seeded.app/forest/beacon/257""}"
258,258,155,created,2025-08-11 18:19:29,"{""short_code"":""HrYopK"",""original_url"":""https://acme.dev/navy/pioneer/258""}"
259,259,178,created,2025-04-10 06:51:32,"{""short_code"":""Y1q6Qa"",""original_url"":""https://hackstack.io/tidy/quartz/259""}"
260,260,62,created,2025-06-01 09:52:40,"{""short_code"":""8WVZPw"",""original_url"":""https://opswise.net/young/garden/260""}"
261,261,321,created,2025-02-21 01:08:41,"{""short_code"":""4gxW4p"",""original_url"":""https://hackstack.io/dawn/yard/261""}"
262,262,181,created,2025-02-28 03:49:06,"{""short_code"":""mYy3PI"",""original_url"":""https://opswise.net/young/lagoon/262""}"
263,263,63,created,2025-07-20 13:45:04,"{""short_code"":""8eL7Yr"",""original_url"":""https://relay.cloud/warm/kernel/263""}"
264,264,260,created,2025-03-29 15:03:30,"{""short_code"":""tOz9Yv"",""original_url"":""https://hackstack.io/calm/yard/264""}"
265,265,211,created,2025-03-09 13:55:31,"{""short_code"":""daOybO"",""original_url"":""https://relay.cloud/gold/kernel/265""}"
266,266,233,created,2026-01-11 16:55:08,"{""short_code"":""JGA7Yc"",""original_url"":""https://opswise.net/jade/harvest/266""}"
267,267,7,created,2025-12-23 04:47:53,"{""short_code"":""bwtdi9"",""original_url"":""https://seeded.app/warm/canyon/267""}"
268,268,220,created,2025-08-18 06:36:15,"{""short_code"":""9Nca20"",""original_url"":""https://seeded.app/calm/trail/268""}"
269,269,75,created,2026-02-20 12:11:55,"{""short_code"":""8csLHm"",""original_url"":""https://example.com/ember/garden/269""}"
270,270,208,created,2025-12-28 23:24:27,"{""short_code"":""CYNlZi"",""original_url"":""https://acme.dev/rapid/network/270""}"
271,271,138,created,2026-01-23 16:20:11,"{""short_code"":""cYiHDI"",""original_url"":""https://example.com/opal/quartz/271""}"
272,272,52,created,2025-03-10 21:20:11,"{""short_code"":""yiNiqu"",""original_url"":""https://opswise.net/mellow/river/272""}"
273,273,148,created,2025-01-24 02:51:56,"{""short_code"":""cAWl7f"",""original_url"":""https://hackstack.io/urban/anchor/273""}"
274,274,1,created,2026-02-06 03:54:41,"{""short_code"":""zKgntS"",""original_url"":""https://acme.dev/vivid/network/274""}"
275,275,27,created,2025-12-30 02:19:17,"{""short_code"":""fK6Lhd"",""original_url"":""https://acme.dev/clear/uplink/275""}"
276,276,212,created,2025-03-14 09:20:40,"{""short_code"":""hhz71O"",""original_url"":""https://example.com/tidy/field/276""}"
277,277,123,created,2025-11-21 04:38:04,"{""short_code"":""paLd7b"",""original_url"":""https://acme.dev/gold/lagoon/277""}"
278,278,305,created,2025-09-23 06:02:57,"{""short_code"":""p4P13J"",""original_url"":""https://relay.cloud/calm/engine/278""}"
279,279,170,created,2025-05-22 07:28:16,"{""short_code"":""aEaKXH"",""original_url"":""https://seeded.app/silver/delta/279""}"
280,280,193,created,2025-02-24 13:41:40,"{""short_code"":""cU8iig"",""original_url"":""https://opswise.net/brisk/canyon/280""}"
281,281,344,created,2025-08-10 14:54:26,"{""short_code"":""4kRv5u"",""original_url"":""https://relay.cloud/lively/journey/281""}"
282,282,253,created,2025-08-09 04:10:49,"{""short_code"":""ySKKUX"",""original_url"":""https://acme.dev/urban/valley/282""}"
283,283,214,created,2025-02-03 19:30:44,"{""short_code"":""GhUS6c"",""original_url"":""https://acme.dev/harbor/delta/283""}"
284,284,392,created,2025-10-24 17:15:39,"{""short_code"":""hUTSlI"",""original_url"":""https://example.com/quiet/trail/284""}"
285,285,254,created,2025-12-27 14:16:15,"{""short_code"":""Nat0UY"",""original_url"":""https://hackstack.io/urban/island/285""}"
286,286,60,created,2025-03-05 07:02:38,"{""short_code"":""BH0gOn"",""original_url"":""https://seeded.app/urban/engine/286""}"
287,287,48,created,2026-02-17 07:48:51,"{""short_code"":""1yJzOb"",""original_url"":""https://seeded.app/jade/harvest/287""}"
288,288,379,created,2026-02-03 12:06:39,"{""short_code"":""3PGJY5"",""original_url"":""https://seeded.app/harbor/kernel/288""}"
289,289,394,created,2025-11-26 11:00:04,"{""short_code"":""W6LgYI"",""original_url"":""https://seeded.app/quiet/uplink/289""}"
290,290,381,created,2025-07-11 14:44:33,"{""short_code"":""Udwkyz"",""original_url"":""https://example.com/cobalt/island/290""}"
291,291,293,created,2025-11-21 08:48:37,"{""short_code"":""asyDI8"",""original_url"":""https://relay.cloud/amber/harvest/291""}"
292,292,325,created,2025-11-16 04:17:01,"{""short_code"":""6YoB1s"",""original_url"":""https://relay.cloud/silver/journey/292""}"
293,293,225,created,2025-04-17 00:19:53,"{""short_code"":""MvTJBT"",""original_url"":""https://example.com/calm/uplink/293""}"
294,294,36,created,2025-01-10 08:47:41,"{""short_code"":""fPIsFT"",""original_url"":""https://hackstack.io/forest/river/294""}"
295,295,384,created,2025-10-06 04:19:35,"{""short_code"":""lUWzAH"",""original_url"":""https://hackstack.io/vivid/uplink/295""}"
296,296,230,created,2025-02-06 02:05:55,"{""short_code"":""NgtEJ2"",""original_url"":""https://relay.cloud/mellow/trail/296""}"
297,297,129,created,2025-04-22 20:42:31,"{""short_code"":""17p9DN"",""original_url"":""https://hackstack.io/warm/signal/297""}"
298,298,2,created,2025-05-28 22:06:21,"{""short_code"":""XfaDWC"",""original_url"":""https://example.com/keen/kernel/298""}"
299,299,85,created,2025-05-05 13:40:43,"{""short_code"":""WEnPUQ"",""original_url"":""https://opswise.net/jade/engine/299""}"
300,300,348,created,2025-01-29 07:21:07,"{""short_code"":""ElIXZ0"",""original_url"":""https://opswise.net/mellow/yard/300""}"
301,301,353,created,2025-07-03 07:12:52,"{""short_code"":""CQLQ7e"",""original_url"":""https://relay.cloud/mellow/harvest/301""}"
302,302,30,created,2025-02-09 21:49:10,"{""short_code"":""0rQ4XP"",""original_url"":""https://hackstack.io/proud/kernel/302""}"
303,303,92,created,2025-12-04 01:52:47,"{""short_code"":""mAmUMj"",""original_url"":""https://acme.dev/navy/zenith/303""}"
304,304,400,created,2025-06-15 11:32:16,"{""short_code"":""dgxNnV"",""original_url"":""https://seeded.app/calm/quartz/304""}"
305,305,155,created,2025-08-11 09:55:44,"{""short_code"":""5AR4oe"",""original_url"":""https://opswise.net/dawn/uplink/305""}"
306,306,71,created,2025-05-17 11:32:40,"{""short_code"":""bT3mwn"",""original_url"":""https://acme.dev/amber/engine/306""}"
307,307,96,created,2025-01-19 14:03:29,"{""short_code"":""jImUim"",""original_url"":""https://example.com/lively/canyon/307""}"
308,308,213,created,2025-08-04 23:23:54,"{""short_code"":""l8bYW4"",""original_url"":""https://relay.cloud/clear/journey/308""}"
309,309,107,created,2025-10-09 00:32:52,"{""short_code"":""4ucuAN"",""original_url"":""https://opswise.net/ivory/signal/309""}"
310,310,177,created,2026-01-31 04:00:20,"{""short_code"":""Q8281p"",""original_url"":""https://relay.cloud/navy/field/310""}"
311,311,211,created,2026-01-19 05:57:25,"{""short_code"":""ydbyMu"",""original_url"":""https://hackstack.io/rapid/canyon/311""}"
312,312,346,created,2026-02-18 08:37:47,"{""short_code"":""OiWcR4"",""original_url"":""https://seeded.app/gold/trail/312""}"
313,313,110,created,2025-12-15 13:22:16,"{""short_code"":""UYEGSc"",""original_url"":""https://seeded.app/ember/garden/313""}"
314,314,201,created,2025-09-12 22:43:50,"{""short_code"":""1165kT"",""original_url"":""https://hackstack.io/ivory/valley/314""}"
315,315,205,created,2025-09-11 09:18:56,"{""short_code"":""RFEm3y"",""original_url"":""https://seeded.app/ember/orbit/315""}"
316,316,61,created,2025-05-13 22:03:52,"{""short_code"":""ryoUkf"",""original_url"":""https://hackstack.io/harbor/meadow/316""}"
317,317,123,created,2026-01-17 00:41:42,"{""short_code"":""9wDgvv"",""original_url"":""https://acme.dev/brisk/lagoon/317""}"
318,318,126,created,2025-05-11 14:15:10,"{""short_code"":""5aow6Q"",""original_url"":""https://acme.dev/ivory/canyon/318""}"
319,319,242,created,2026-01-20 21:39:58,"{""short_code"":""c1ZKLv"",""original_url"":""https://opswise.net/gold/anchor/319""}"
320,320,393,created,2026-01-16 00:58:53,"{""short_code"":""Ms0JIB"",""original_url"":""https://acme.dev/calm/island/320""}"
321,321,140,created,2025-10-10 00:57:20,"{""short_code"":""Ovcotg"",""original_url"":""https://example.com/keen/delta/321""}"
322,322,200,created,2025-03-15 19:30:11,"{""short_code"":""onFruJ"",""original_url"":""https://example.com/proud/meadow/322""}"
323,323,368,created,2026-02-19 14:12:44,"{""short_code"":""2NWY7s"",""original_url"":""https://example.com/jade/trail/323""}"
324,324,28,created,2026-02-14 02:52:18,"{""short_code"":""0VlTE5"",""original_url"":""https://acme.dev/urban/engine/324""}"
325,325,314,created,2025-05-10 20:32:51,"{""short_code"":""7fBbNp"",""original_url"":""https://acme.dev/gold/field/325""}"
326,326,230,created,2025-11-22 15:32:56,"{""short_code"":""hfijfv"",""original_url"":""https://seeded.app/amber/beacon/326""}"
327,327,141,created,2025-03-12 12:12:47,"{""short_code"":""PYrq11"",""original_url"":""https://acme.dev/mellow/beacon/327""}"
328,328,2,created,2025-05-16 02:48:29,"{""short_code"":""T3JFTR"",""original_url"":""https://seeded.app/silver/garden/328""}"
329,329,143,created,2026-01-03 22:41:53,"{""short_code"":""3ojcss"",""original_url"":""https://acme.dev/brisk/anchor/329""}"
330,330,199,created,2025-08-02 13:56:03,"{""short_code"":""Ogq1iV"",""original_url"":""https://relay.cloud/opal/lagoon/330""}"
331,331,208,created,2025-12-24 17:28:00,"{""short_code"":""IowArd"",""original_url"":""https://example.com/cobalt/journey/331""}"
332,332,367,created,2025-10-03 01:31:52,"{""short_code"":""0PPUHI"",""original_url"":""https://seeded.app/navy/field/332""}"
333,333,96,created,2025-07-23 17:45:14,"{""short_code"":""I51Um2"",""original_url"":""https://acme.dev/lively/garden/333""}"
334,334,210,created,2025-11-05 22:26:11,"{""short_code"":""imzuHc"",""original_url"":""https://seeded.app/navy/zenith/334""}"
335,335,354,created,2025-02-16 13:34:33,"{""short_code"":""BZSlK8"",""original_url"":""https://acme.dev/warm/network/335""}"
336,336,219,created,2025-01-04 06:10:04,"{""short_code"":""hgUOKa"",""original_url"":""https://opswise.net/harbor/zenith/336""}"
337,337,275,created,2025-01-20 00:48:50,"{""short_code"":""tat2bp"",""original_url"":""https://opswise.net/navy/trail/337""}"
338,338,177,created,2025-12-25 21:37:33,"{""short_code"":""vvHPhc"",""original_url"":""https://relay.cloud/forest/window/338""}"
339,339,354,created,2026-02-04 11:56:10,"{""short_code"":""pix2k3"",""original_url"":""https://example.com/warm/engine/339""}"
340,340,120,created,2025-03-14 04:42:05,"{""short_code"":""shluwp"",""original_url"":""https://seeded.app/gold/pioneer/340""}"
341,341,121,created,2025-07-13 10:13:40,"{""short_code"":""iX2dZp"",""original_url"":""https://relay.cloud/vivid/yard/341""}"
342,342,87,created,2025-11-24 15:42:20,"{""short_code"":""sSvg4N"",""original_url"":""https://example.com/mellow/zenith/342""}"
343,343,69,created,2025-09-13 06:41:05,"{""short_code"":""UXz74n"",""original_url"":""https://hackstack.io/warm/uplink/343""}"
344,344,260,created,2025-03-27 18:58:44,"{""short_code"":""E1M5KK"",""original_url"":""https://hackstack.io/ember/anchor/344""}"
345,345,25,created,2025-12-12 06:31:42,"{""short_code"":""r3XXfS"",""original_url"":""https://opswise.net/gold/delta/345""}"
346,346,182,created,2025-11-23 00:28:58,"{""short_code"":""vWjaCE"",""original_url"":""https://example.com/dawn/kernel/346""}"
347,347,351,created,2025-08-15 14:10:03,"{""short_code"":""76J4Vh"",""original_url"":""https://acme.dev/warm/valley/347""}"
348,348,89,created,2025-07-31 08:47:58,"{""short_code"":""PkV4wg"",""original_url"":""https://relay.cloud/urban/delta/348""}"
349,349,183,created,2026-01-29 05:04:43,"{""short_code"":""V877M7"",""original_url"":""https://example.com/clear/harvest/349""}"
350,350,365,created,2025-04-15 15:18:26,"{""short_code"":""mRUrHR"",""original_url"":""https://opswise.net/urban/field/350""}"
351,351,33,created,2025-07-18 05:50:46,"{""short_code"":""MtHrTD"",""original_url"":""https://example.com/jade/lagoon/351""}"
352,352,176,created,2025-01-14 22:58:41,"{""short_code"":""gHWDeM"",""original_url"":""https://opswise.net/lively/orbit/352""}"
353,353,249,created,2025-04-27 15:09:29,"{""short_code"":""qTlm4k"",""original_url"":""https://seeded.app/clear/delta/353""}"
354,354,136,created,2025-12-20 00:40:45,"{""short_code"":""6j4zMZ"",""original_url"":""https://acme.dev/forest/garden/354""}"
355,355,380,created,2026-01-21 20:02:44,"{""short_code"":""9Sp7Dv"",""original_url"":""https://hackstack.io/navy/anchor/355""}"
356,356,354,created,2025-01-31 10:40:44,"{""short_code"":""TIZ5sM"",""original_url"":""https://seeded.app/quiet/garden/356""}"
357,357,3,created,2025-05-02 21:57:22,"{""short_code"":""DRk6wp"",""original_url"":""https://example.com/ember/river/357""}"
